norm_path	hits	max_list_len
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Target.Systems[].ISimulationSystem.ConnectableSimulations	968	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Target.Systems[].ReceivedShapes	966	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Target.Systems[].ProducedRockets	828	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.PlayerLevelConfig.GoalLines[].<RequiredMechanics>k__BackingField	504	0
definition_snapshot.Interlock.ResearchUnlockManager.UnlockProgressManager.Progression.Levels[].<RequiredMechanics>k__BackingField	468	0
definition_snapshot.ConnectableSimulations[].Simulation.NextBundle[].Items	384	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.ResearchConfig.BlueprintCurrencyShapes[].<RequiredMechanics>k__BackingField	180	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Target.SimulationGraph.ConnectorPool.PooledInstances[]	144	0
definition_snapshot.ISimulationSystem.OnBeforeSimulationDestroyed.Listeners[].Method.CustomAttributes	48	0
definition_snapshot.ISimulationSystem.OnBeforeSimulationDestroyed.Listeners[].Method.ReturnParameter.CustomAttributes	48	0
definition_snapshot.ISimulationSystem.OnBeforeSimulationDestroyed.Listeners[].Method.ReturnTypeCustomAttributes.CustomAttributes	48	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Method.CustomAttributes	48	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Method.Module.CustomAttributes	48	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Method.ReflectedTypeInternal.CustomAttributes	48	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Method.ReflectedTypeInternal.DeclaredEvents	48	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Method.ReflectedTypeInternal.GenericTypeArguments	48	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Method.ReflectedTypeInternal.GenericTypeParameters	48	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Method.ReturnParameter.CustomAttributes	48	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Method.ReturnTypeCustomAttributes.CustomAttributes	48	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Target.GenericBuildingTenantSystems	48	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Target.Layout.BunchEditHandles	48	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Target.SimulationGraph.BunchEditHandles	48	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Target.SimulationGraph.ClustersToUpdate	48	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Target.SimulationGraph.ClustersToUpdateSoon	48	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Target.SimulationGraph.NodePool.PooledInstances	48	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Target.SimulationGraph.SimulationsCreatedDuringBunchEditMode	48	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Target.SimulationsCreatedDuringBunchEditMode	48	0
simulation_parameters.ISimulationSystem.OnBeforeSimulationDestroyed.Listeners[].Method.CustomAttributes	48	0
simulation_parameters.ISimulationSystem.OnSimulationCreated.Listeners[].Method.CustomAttributes	48	0
simulation_parameters.ISimulationSystem.OnSimulationCreated.Listeners[].Target.GenericBuildingTenantSystems	48	0
simulation_parameters.ISimulationSystem.OnSimulationCreated.Listeners[].Target.SimulationsCreatedDuringBunchEditMode	48	0
definition_snapshot.ISimulationSystem.ConnectableSimulations	46	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Method.ReflectedTypeInternal.BaseType.DeclaredEvents	46	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Method.ReflectedTypeInternal.BaseType.DeclaredFields	46	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Method.ReflectedTypeInternal.BaseType.DeclaredNestedTypes	46	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Method.ReflectedTypeInternal.BaseType.DeclaredProperties	46	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Method.ReflectedTypeInternal.BaseType.GenericTypeArguments	46	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Method.ReflectedTypeInternal.BaseType.GenericTypeParameters	46	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Method.ReflectedTypeInternal.BaseType.ImplementedInterfaces	46	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Method.ReturnParameter.ParameterType.CustomAttributes	46	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Method.ReturnParameter.ParameterType.DeclaredConstructors	46	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Method.ReturnParameter.ParameterType.DeclaredEvents	46	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Method.ReturnParameter.ParameterType.DeclaredFields	46	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Method.ReturnParameter.ParameterType.DeclaredMembers	46	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Method.ReturnParameter.ParameterType.DeclaredMethods	46	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Method.ReturnParameter.ParameterType.DeclaredNestedTypes	46	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Method.ReturnParameter.ParameterType.DeclaredProperties	46	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Method.ReturnParameter.ParameterType.GenericTypeArguments	46	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Method.ReturnParameter.ParameterType.GenericTypeParameters	46	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Method.ReturnParameter.ParameterType.ImplementedInterfaces	46	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Target.ChunkBasedSystems[].ISimulationSystem.ConnectableSimulations	46	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Target.TileBasedSystems[].ISimulationSystem.ConnectableSimulations	46	0
definition_snapshot.ISimulationSystem.OnSimulationCreated.Listeners[].Target.TileBasedSystems[].ReceivedShapes	46	0
simulation_parameters.ISimulationSystem.ConnectableSimulations	46	0
definition_snapshot.Simulations	44	0
simulation_parameters.Simulations	44	0
definition_snapshot.OnSimulationCreated.Listeners[].Target.Systems[].ReceivedShapes	42	0
definition_snapshot.OnSimulationCreated.Listeners[].Target.Systems[].Simulations	42	0
definition_snapshot.OnSimulationCreated.Listeners[].Target.Systems[].ISimulationSystem.ConnectableSimulations	40	0
definition_snapshot.IRocketProducerSystem.OnRocketProduced.Listeners[].Target.LocalizedSimulationType.CustomAttributes	36	0
definition_snapshot.IRocketProducerSystem.OnRocketProduced.Listeners[].Target.LocalizedSimulationType.DeclaredEvents	36	0
definition_snapshot.IRocketProducerSystem.OnRocketProduced.Listeners[].Target.LocalizedSimulationType.GenericTypeArguments	36	0
definition_snapshot.IRocketProducerSystem.OnRocketProduced.Listeners[].Target.LocalizedSimulationType.GenericTypeParameters	36	0
definition_snapshot.IRocketProducerSystem.OnRocketProduced.Listeners[].Target.LocalizedSimulationType.Module.CustomAttributes	36	0
definition_snapshot.IRocketProducerSystem.OnRocketProduced.Listeners[].Target.SimulationType.BaseType.CustomAttributes	36	0
definition_snapshot.IRocketProducerSystem.OnRocketProduced.Listeners[].Target.SimulationType.BaseType.DeclaredEvents	36	0
definition_snapshot.IRocketProducerSystem.OnRocketProduced.Listeners[].Target.SimulationType.BaseType.DeclaredMethods	36	0
definition_snapshot.IRocketProducerSystem.OnRocketProduced.Listeners[].Target.SimulationType.BaseType.DeclaredNestedTypes	36	0
definition_snapshot.IRocketProducerSystem.OnRocketProduced.Listeners[].Target.SimulationType.BaseType.DeclaredProperties	36	0
definition_snapshot.IRocketProducerSystem.OnRocketProduced.Listeners[].Target.SimulationType.BaseType.GenericTypeParameters	36	0
definition_snapshot.IRocketProducerSystem.OnRocketProduced.Listeners[].Target.SimulationType.CustomAttributes	36	0
definition_snapshot.IRocketProducerSystem.OnRocketProduced.Listeners[].Target.SimulationType.DeclaredEvents	36	0
definition_snapshot.IRocketProducerSystem.OnRocketProduced.Listeners[].Target.SimulationType.GenericTypeArguments	36	0
definition_snapshot.IRocketProducerSystem.OnRocketProduced.Listeners[].Target.SimulationType.GenericTypeParameters	36	0
definition_snapshot.IRocketProducerSystem.OnRocketProduced.Listeners[].Target.SimulationType.Module.CustomAttributes	36	0
definition_snapshot.Interlock.LockedEntry.<RequiredMechanics>k__BackingField	36	0
definition_snapshot.Interlock.LockedEntry.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Tutorial.<Groups>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.Tutorial.SkillAcademyGroup.<MainSteps>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKBelts_Checkpoints.<RequiredMechanics>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKBelts_Checkpoints.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKBelts_IdealRatios.<RequiredMechanics>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKBelts_IdealRatios.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKBelts_Intro.<RequiredMechanics>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKBelts_Intro.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKBelts_Lifts.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKBelts_Merging.<RequiredMechanics>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKBelts_Merging.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKBelts_OverflowSplitter.<RequiredMechanics>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKBelts_Placement.<RequiredMechanics>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKBelts_Placement.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKBelts_Splitting.<RequiredMechanics>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKBelts_Splitting.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKBlueprints_Cost.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKBlueprints_Flipping.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKBlueprints_Folders.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKBlueprints_Icons.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKBlueprints_Intro.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKBlueprints_Library.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKBlueprints_PasteLast.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKBlueprints_Sharing.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKBlueprints_Toolbar.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKCameraNavigation_CameraSnapping.<RequiredMechanics>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKCameraNavigation_CameraSnapping.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKCameraNavigation_JumpToHub.<RequiredMechanics>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKCameraNavigation_JumpToHub.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKCameraNavigation_MapMarkers.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKCameraNavigation_Movement.<RequiredMechanics>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKCameraNavigation_Movement.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKCameraNavigation_Rotation.<RequiredMechanics>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKCameraNavigation_Rotation.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKCameraNavigation_SwitchingFloors.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKCameraNavigation_Visualizations.<RequiredMechanics>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKCameraNavigation_Visualizations.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKCameraNavigation_Zoom.<RequiredMechanics>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKCameraNavigation_Zoom.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKClassicHardWelcome.<RelatedEntries>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKClassicHardWelcome.<RequiredMechanics>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKClassicHardWelcome.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKClassicInsaneWelcome.<RelatedEntries>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKClassicInsaneWelcome.<RequiredMechanics>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKClassicInsaneWelcome.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKClassicRegularWelcome.<RelatedEntries>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKClassicRegularWelcome.<RequiredMechanics>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKClassicRegularWelcome.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKFluids_ColorBlindness.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKFluids_ColorMode.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKFluids_CrystalGenerator.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKFluids_FluidLaunchers.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKFluids_FluidMiners.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKFluids_FluidTank.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKFluids_Intro.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKFluids_Mixing.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKFluids_Painting.<RequiredUpgrades>k__BackingField	36	0
definition_snapshot.Interlock.ResearchUnlockManager.Mode.WikiDatabase.Entries.WKFluids_Pipes.<RequiredUpgrades>k__BackingField	36	0
